"species","k","Linf","L0","LT_max","Prof_min","Prof_max","Rango_prof","Región","Profundidad"
"R.agassizii",0.309428478222657,693.249614174687,94.27,710,5,150,145,"Costera",62
"R.agassizii",0.343935253019573,698.485250188371,94.27,710,5,150,145,"Costera",26
"R.agassizii",0.311216510020558,692.183900433462,94.27,710,5,150,145,"Costera",8
"R.agassizii",0.315305042255358,697.93350125528,94.27,710,5,150,145,"Costera",54
"R.agassizii",0.316938081391885,702.978228851282,94.27,710,5,150,145,"Costera",68
"R.agassizii",0.314349040184553,686.676938156247,94.27,710,5,150,145,"Costera",45
"R.agassizii",0.303589710329684,692.929578675011,94.27,710,5,150,145,"Costera",83
"R.agassizii",0.312555329614652,691.24118364705,94.27,710,5,150,145,"Costera",68
"R.agassizii",0.320100498379205,698.060701491253,94.27,710,5,150,145,"Costera",83
"R.agassizii",0.312698266392897,695.771112309084,94.27,710,5,150,145,"Costera",77
"R.agassizii",0.308386595729146,697.669204073754,94.27,710,5,150,145,"Costera",17
"R.agassizii",0.307904743252048,697.47862171962,94.27,710,5,150,145,"Costera",18
"R.agassizii",0.312438228997385,702.136652856347,94.27,710,5,150,145,"Costera",74
"R.agassizii",0.308580157052861,701.622340488198,94.27,710,5,150,145,"Costera",9
"R.agassizii",0.325806616707951,688.15164758224,94.27,710,5,150,145,"Costera",57
"R.agassizii",0.300381242780278,696.386083232435,94.27,710,5,150,145,"Costera",51
"R.agassizii",0.309542417076771,696.216544678286,94.27,710,5,150,145,"Costera",82
"R.agassizii",0.297774241097434,699.513671978363,94.27,710,5,150,145,"Costera",12
"R.agassizii",0.326279623375518,698.355954911045,94.27,710,5,150,145,"Costera",80
"R.agassizii",0.332360847422234,690.30447203249,94.27,710,5,150,145,"Costera",9
"R.agassizii",0.307815061961467,699.273707186788,94.27,710,5,150,145,"Costera",73
"R.agassizii",0.334933961931526,691.691645597647,94.27,710,5,150,145,"Costera",60
"R.agassizii",0.330901425102873,700.851634873893,94.27,710,5,150,145,"Costera",25
"R.agassizii",0.316959194356589,695.3730296777,94.27,710,5,150,145,"Costera",25
"R.agassizii",0.332865429768173,697.547575524022,94.27,710,5,150,145,"Costera",55
"R.agassizii",0.313777088184499,693.10693894916,94.27,710,5,150,145,"Costera",26
"R.agassizii",0.311580083366754,690.416164595188,94.27,710,5,150,145,"Costera",21
"R.agassizii",0.323255069330859,696.082477819242,94.27,710,5,150,145,"Costera",64
"R.agassizii",0.313360548548591,698.181458387939,94.27,710,5,150,145,"Costera",24
"R.agassizii",0.316219654914184,700.821403663884,94.27,710,5,150,145,"Costera",61
"R.agassizii",0.324210835372579,699.429364196071,94.27,710,5,150,145,"Costera",56
"R.agassizii",0.31039011844992,701.985464868502,94.27,710,5,150,145,"Costera",17
"R.agassizii",0.330217574670718,692.726663443979,94.27,710,5,150,145,"Costera",21
"R.agassizii",0.324705796105956,695.516932830613,94.27,710,5,150,145,"Costera",45
"R.agassizii",0.297673604764603,696.365637096712,94.27,710,5,150,145,"Costera",9
"R.agassizii",0.299210555644588,686.742142888189,94.27,710,5,150,145,"Costera",7
"R.agassizii",0.310314143527703,696.514829167005,94.27,710,5,150,145,"Costera",40
"R.agassizii",0.30537885310221,690.313300540072,94.27,710,5,150,145,"Costera",40
"R.agassizii",0.331496105466545,691.25591099723,94.27,710,5,150,145,"Costera",45
"R.agassizii",0.287486000465583,695.66181686846,94.27,710,5,150,145,"Costera",12
"R.agassizii",0.306816846047125,696.186516493196,94.27,710,5,150,145,"Costera",29
"R.agassizii",0.321673262153419,696.779294426479,94.27,710,5,150,145,"Costera",31
"R.agassizii",0.311026903963105,701.971447930071,94.27,710,5,150,145,"Costera",10
"R.agassizii",0.314427158799877,703.554953166612,94.27,710,5,150,145,"Costera",67
"R.agassizii",0.307465570699527,703.135136338998,94.27,710,5,150,145,"Costera",27
"R.agassizii",0.320810396681541,702.963380267743,94.27,710,5,150,145,"Costera",56
"R.agassizii",0.30864369461998,691.428927150362,94.27,710,5,150,145,"Costera",26
"R.agassizii",0.315562449301372,690.124119656318,94.27,710,5,150,145,"Costera",24
"R.agassizii",0.305398429338383,691.484091768499,94.27,710,5,150,145,"Costera",13
"A.cyclophora",0.176070935942683,688.600700926701,137,695,5,130,125,"Costera",10
"A.cyclophora",0.181090242011314,681.547342191076,137,695,5,130,125,"Costera",19
"A.cyclophora",0.184213559513594,661.908994510936,137,695,5,130,125,"Costera",40
"A.cyclophora",0.192239657430248,674.35920125832,137,695,5,130,125,"Costera",9
"A.cyclophora",0.187455181211168,683.744374457004,137,695,5,130,125,"Costera",25
"A.cyclophora",0.175403426860708,682.126770504962,137,695,5,130,125,"Costera",11
"A.cyclophora",0.198442790023134,681.596213058694,137,695,5,130,125,"Costera",14
"A.cyclophora",0.173967955832412,686.78569514422,137,695,5,130,125,"Costera",81
"A.cyclophora",0.173017513249917,677.079168191212,137,695,5,130,125,"Costera",30
"A.cyclophora",0.173316655550829,683.451163662069,137,695,5,130,125,"Costera",8
"A.cyclophora",0.186480001175449,692.154161681303,137,695,5,130,125,"Costera",11
"A.cyclophora",0.183250638826944,663.597215642099,137,695,5,130,125,"Costera",14
"A.cyclophora",0.172041332576537,679.266877738251,137,695,5,130,125,"Costera",31
"A.cyclophora",0.165562775896896,688.34861667998,137,695,5,130,125,"Costera",60
"A.cyclophora",0.182103414762767,686.107561047584,137,695,5,130,125,"Costera",88
"A.cyclophora",0.180864425883094,684.496646902059,137,695,5,130,125,"Costera",18
"A.cyclophora",0.186320718350425,679.059556073785,137,695,5,130,125,"Costera",28
"A.cyclophora",0.178408620761231,666.960180521002,137,695,5,130,125,"Costera",91
"A.cyclophora",0.165413726257752,656.545233656744,137,695,5,130,125,"Costera",78
"A.cyclophora",0.191550945287746,679.450511429706,137,695,5,130,125,"Costera",19
"A.cyclophora",0.188176364130816,671.315623843791,137,695,5,130,125,"Costera",64
"A.cyclophora",0.186787790829556,676.390483391501,137,695,5,130,125,"Costera",55
"A.cyclophora",0.172680724943248,672.05968438232,137,695,5,130,125,"Costera",28
"A.cyclophora",0.176376252343128,688.025930097293,137,695,5,130,125,"Costera",22
"A.cyclophora",0.179745715535156,675.768069872259,137,695,5,130,125,"Costera",59
"A.cyclophora",0.186880869946832,655.863337451726,137,695,5,130,125,"Costera",74
"A.cyclophora",0.172340387267186,679.085227913252,137,695,5,130,125,"Costera",55
"A.cyclophora",0.177412829338906,683.623655743537,137,695,5,130,125,"Costera",63
"A.cyclophora",0.173519385823463,684.44801913618,137,695,5,130,125,"Costera",16
"A.cyclophora",0.192509806000419,677.788284104576,137,695,5,130,125,"Costera",51
"A.cyclophora",0.20067162697657,681.130463750075,137,695,5,130,125,"Costera",39
"A.cyclophora",0.192539294755058,690.16220251452,137,695,5,130,125,"Costera",20
"A.cyclophora",0.183541606340186,681.594035945195,137,695,5,130,125,"Costera",44
"A.cyclophora",0.199897970393901,663.882581457275,137,695,5,130,125,"Costera",19
"A.cyclophora",0.207467275011866,681.909584067754,137,695,5,130,125,"Costera",72
"A.cyclophora",0.178908918183795,686.334281506083,137,695,5,130,125,"Costera",76
"A.cyclophora",0.167518820580878,677.913459490065,137,695,5,130,125,"Costera",83
"A.cyclophora",0.170717910838636,684.695870395809,137,695,5,130,125,"Costera",17
"A.cyclophora",0.179108696046644,677.003538501544,137,695,5,130,125,"Costera",22
"A.cyclophora",0.170268672694507,666.792868055795,137,695,5,130,125,"Costera",19
"A.cyclophora",0.192706190719129,673.645768536495,137,695,5,130,125,"Costera",41
"A.cyclophora",0.174740775606506,665.561102078169,137,695,5,130,125,"Costera",20
"A.cyclophora",0.17701163534018,669.92781579658,137,695,5,130,125,"Costera",25
"A.cyclophora",0.184209770119764,674.347045171721,137,695,5,130,125,"Costera",45
"A.cyclophora",0.183304709619002,675.996865908404,137,695,5,130,125,"Costera",73
"A.cyclophora",0.176535033782152,685.215389626129,137,695,5,130,125,"Costera",30
"A.cyclophora",0.184105160236266,673.906056404221,137,695,5,130,125,"Costera",19
"A.cyclophora",0.189074441606203,676.899409545668,137,695,5,130,125,"Costera",9
"A.cyclophora",0.178173117508776,674.244260298367,137,695,5,130,125,"Costera",21
"A.cyclophora",0.183808368235411,682.948422195508,137,695,5,130,125,"Costera",9
"A.cyclophora",0.184148092226555,676.484377521808,137,695,5,130,125,"Costera",10
"A.cyclophora",0.173845020645971,689.40397140249,137,695,5,130,125,"Costera",82
"A.cyclophora",0.181428440862349,675.122732963855,137,695,5,130,125,"Costera",85
"A.cyclophora",0.184469640343988,683.376155106665,137,695,5,130,125,"Costera",24
"A.cyclophora",0.193889893265886,674.198749984347,137,695,5,130,125,"Costera",12
"A.cyclophora",0.198567339716521,676.807594925954,137,695,5,130,125,"Costera",68
"A.cyclophora",0.1879651592127,681.981374066721,137,695,5,130,125,"Costera",23
"A.cyclophora",0.194582619662777,662.73217209369,137,695,5,130,125,"Costera",29
"A.cyclophora",0.204394341218528,669.783832729501,137,695,5,130,125,"Costera",21
"A.cyclophora",0.171992533561009,684.535650687142,137,695,5,130,125,"Costera",10
"A.cyclophora",0.166198023861585,681.857137748718,137,695,5,130,125,"Costera",13
"A.cyclophora",0.185278840043295,675.938761881128,137,695,5,130,125,"Costera",26
"A.cyclophora",0.182297068681972,682.771038421783,137,695,5,130,125,"Costera",15
"A.cyclophora",0.186855912350052,685.741279247221,137,695,5,130,125,"Costera",86
"A.cyclophora",0.189134391888501,686.354121143032,137,695,5,130,125,"Costera",9
"A.cyclophora",0.188385503559148,674.245403600936,137,695,5,130,125,"Costera",57
"A.cyclophora",0.171813752810264,663.614277244135,137,695,5,130,125,"Costera",53
"A.cyclophora",0.175003141931721,676.422596197595,137,695,5,130,125,"Costera",36
"A.cyclophora",0.202961441977213,685.577082505517,137,695,5,130,125,"Costera",67
"A.cyclophora",0.195750971827443,671.328174749773,137,695,5,130,125,"Costera",64
"A.cyclophora",0.174112119963896,692.837907561967,137,695,5,130,125,"Costera",8
"A.cyclophora",0.178943019305081,678.144411035936,137,695,5,130,125,"Costera",15
"A.cyclophora",0.18660127277376,678.769838950933,137,695,5,130,125,"Costera",8
"A.cyclophora",0.199606289765783,687.505932147733,137,695,5,130,125,"Costera",79
"A.cyclophora",0.18116812766289,694.799677488281,137,695,5,130,125,"Costera",57
"A.cyclophora",0.180271594523724,670.906516503732,137,695,5,130,125,"Costera",39
"A.cyclophora",0.172923049454736,685.654346346176,137,695,5,130,125,"Costera",10
"A.cyclophora",0.181107832169193,683.63768037784,137,695,5,130,125,"Costera",12
"A.cyclophora",0.166330336780484,662.510883448718,137,695,5,130,125,"Costera",20
"A.cyclophora",0.16894406067716,689.140214294055,137,695,5,130,125,"Costera",78
"A.cyclophora",0.174712694879841,665.247704892431,137,695,5,130,125,"Costera",14
"A.cyclophora",0.184551572953283,677.446437265006,137,695,5,130,125,"Costera",23
"A.cyclophora",0.207213691232754,686.906654567797,137,695,5,130,125,"Costera",6
"A.cyclophora",0.181435626953528,672.133876812802,137,695,5,130,125,"Costera",48
"A.cyclophora",0.195426003328042,681.530166544579,137,695,5,130,125,"Costera",12
"A.cyclophora",0.190413883394411,679.478555617366,137,695,5,130,125,"Costera",54
"A.cyclophora",0.198069348175573,660.976243925333,137,695,5,130,125,"Costera",21
"A.cyclophora",0.176077436371203,661.414196568864,137,695,5,130,125,"Costera",63
"A.cyclophora",0.179821662639057,674.450323128135,137,695,5,130,125,"Costera",35
"A.cyclophora",0.183774389217997,680.539698721358,137,695,5,130,125,"Costera",73
"A.cyclophora",0.188177897718627,704.095875303267,137,695,5,130,125,"Costera",9
"A.cyclophora",0.184479488425464,675.715282705704,137,695,5,130,125,"Costera",7
"A.cyclophora",0.15783301589158,699.783115191038,137,695,5,130,125,"Costera",41
"A.cyclophora",0.185081241945347,675.529429043997,137,695,5,130,125,"Costera",14
"A.cyclophora",0.158922041445371,673.623837689886,137,695,5,130,125,"Costera",82
"A.cyclophora",0.183205959454253,670.430224728718,137,695,5,130,125,"Costera",30
"A.cyclophora",0.18703218704568,677.102569942008,137,695,5,130,125,"Costera",12
"A.cyclophora",0.17845181594776,673.231756459661,137,695,5,130,125,"Costera",11
"A.cyclophora",0.184872575585949,685.079748366733,137,695,5,130,125,"Costera",75
"A.cyclophora",0.200205044240393,669.415819956829,137,695,5,130,125,"Costera",20
"A.cyclophora",0.181085412324482,658.901980331135,137,695,5,130,125,"Costera",24
"A.cyclophora",0.175689713667599,679.809595807717,137,695,5,130,125,"Costera",7
"A.cyclophora",0.165970896686016,674.554029813929,137,695,5,130,125,"Costera",59
"A.cyclophora",0.181156236179527,676.980638077643,137,695,5,130,125,"Costera",78
"A.cyclophora",0.182912889789711,676.291473174272,137,695,5,130,125,"Costera",53
"A.cyclophora",0.172892822828109,681.317098238059,137,695,5,130,125,"Costera",57
"A.cyclophora",0.188812714891158,665.930298578889,137,695,5,130,125,"Costera",17
"A.cyclophora",0.183098064455133,678.711056517791,137,695,5,130,125,"Costera",86
"A.cyclophora",0.174448742076391,661.171820211113,137,695,5,130,125,"Costera",83
"A.cyclophora",0.162586154842046,670.041460821151,137,695,5,130,125,"Costera",7
"A.cyclophora",0.182826592970764,688.443410285692,137,695,5,130,125,"Costera",82
"A.cyclophora",0.163363271776305,671.988650860867,137,695,5,130,125,"Costera",75
"A.cyclophora",0.189507187183941,669.012453605948,137,695,5,130,125,"Costera",22
"A.cyclophora",0.171039469578719,685.856727651407,137,695,5,130,125,"Costera",22
"A.cyclophora",0.183268465888838,674.091576122727,137,695,5,130,125,"Costera",28
"A.cyclophora",0.206402917970258,663.868834839858,137,695,5,130,125,"Costera",16
"A.cyclophora",0.162176010262501,678.633195338442,137,695,5,130,125,"Costera",11
"A.cyclophora",0.185554774469488,687.976594203023,137,695,5,130,125,"Costera",84
"A.cyclophora",0.18715398410095,669.577565683519,137,695,5,130,125,"Costera",33
"A.cyclophora",0.187986911532435,673.029627139525,137,695,5,130,125,"Costera",32
"A.cyclophora",0.176231580193641,670.81660793259,137,695,5,130,125,"Costera",47
"A.cyclophora",0.184176756611502,669.933776317414,137,695,5,130,125,"Costera",95
"A.cyclophora",0.188809163544887,673.418164988821,137,695,5,130,125,"Costera",56
"A.cyclophora",0.178233175213284,688.885331838754,137,695,5,130,125,"Costera",70
"A.cyclophora",0.194341709323557,661.347731129553,137,695,5,130,125,"Costera",10
"A.cyclophora",0.180074440242505,665.70065846922,137,695,5,130,125,"Costera",19
"A.cyclophora",0.17823031786181,663.721529022295,137,695,5,130,125,"Costera",53
"A.cyclophora",0.172450244599871,690.940988215945,137,695,5,130,125,"Costera",12
"A.cyclophora",0.166783795568896,679.517364177328,137,695,5,130,125,"Costera",14
"A.cyclophora",0.180267926678856,669.466093086872,137,695,5,130,125,"Costera",59
"A.cyclophora",0.189529610117426,678.327687968631,137,695,5,130,125,"Costera",30
"A.cyclophora",0.18553184412153,676.142385723559,137,695,5,130,125,"Costera",27
"A.cyclophora",0.186826681907821,678.925092393498,137,695,5,130,125,"Costera",53
"A.cyclophora",0.186291320207868,685.167650707723,137,695,5,130,125,"Costera",70
"A.cyclophora",0.185835065166663,681.006632745303,137,695,5,130,125,"Costera",20
"A.cyclophora",0.187033859117272,684.90648393115,137,695,5,130,125,"Costera",55
"A.cyclophora",0.179956376961746,679.605015938387,137,695,5,130,125,"Costera",63
"A.cyclophora",0.18459609094595,684.639671716007,137,695,5,130,125,"Costera",3
"A.cyclophora",0.177119795499743,676.648959307687,137,695,5,130,125,"Costera",86
"A.cyclophora",0.18004073962145,676.836308755223,137,695,5,130,125,"Costera",54
"A.cyclophora",0.18149048466807,675.44495775869,137,695,5,130,125,"Costera",21
"A.cyclophora",0.186468043491823,671.868441281362,137,695,5,130,125,"Costera",84
"A.cyclophora",0.175006159612093,681.535009282605,137,695,5,130,125,"Costera",10
"A.cyclophora",0.208875144548819,684.914041145807,137,695,5,130,125,"Costera",56
"A.cyclophora",0.170078259511173,679.002176453655,137,695,5,130,125,"Costera",38
"A.cyclophora",0.188722193230227,664.263950732851,137,695,5,130,125,"Costera",28
"A.cyclophora",0.170919207511801,675.877162691514,137,695,5,130,125,"Costera",9
"A.cyclophora",0.184973314166387,677.570474281768,137,695,5,130,125,"Costera",56
"A.cyclophora",0.163811636992294,679.201746004271,137,695,5,130,125,"Costera",46
"A.cyclophora",0.178401772685728,669.544428288024,137,695,5,130,125,"Costera",84
"A.cyclophora",0.163469374675285,675.471876264796,137,695,5,130,125,"Costera",25
"A.cyclophora",0.187960878582871,668.411232629285,137,695,5,130,125,"Costera",35
"A.cyclophora",0.17544301867768,695.37751903709,137,695,5,130,125,"Costera",31
"A.cyclophora",0.18018130730944,688.978411757113,137,695,5,130,125,"Costera",25
"A.cyclophora",0.166477802260185,686.388374742077,137,695,5,130,125,"Costera",83
"A.cyclophora",0.170960843029756,672.456782805591,137,695,5,130,125,"Costera",19
"A.cyclophora",0.185113082829214,665.953753016347,137,695,5,130,125,"Costera",17
"A.cyclophora",0.201852577471371,675.957125664543,137,695,5,130,125,"Costera",30
"A.cyclophora",0.178560359238726,685.438171858508,137,695,5,130,125,"Costera",59
"A.cyclophora",0.177692339182316,675.931993173822,137,695,5,130,125,"Costera",6
"A.cyclophora",0.198974337620047,669.55962104691,137,695,5,130,125,"Costera",35
"A.cyclophora",0.181221404375728,673.490859802837,137,695,5,130,125,"Costera",33
"A.cyclophora",0.180947104900678,690.946386540574,137,695,5,130,125,"Costera",7
"A.cyclophora",0.203346633780761,681.869435736253,137,695,5,130,125,"Costera",10
"A.cyclophora",0.162729008091226,683.923716964246,137,695,5,130,125,"Costera",28
"A.cyclophora",0.177608759033688,686.823716055129,137,695,5,130,125,"Costera",65
"A.cyclophora",0.190164451624316,662.790060308963,137,695,5,130,125,"Costera",91
"A.cyclophora",0.187211998842275,676.521053331739,137,695,5,130,125,"Costera",76
"A.cyclophora",0.208788484938788,681.780194450136,137,695,5,130,125,"Costera",64
"A.cyclophora",0.166908009143812,664.455189684458,137,695,5,130,125,"Costera",12
"A.cyclophora",0.175990968322307,688.28593273426,137,695,5,130,125,"Costera",43
"A.cyclophora",0.178629603001485,658.317784408312,137,695,5,130,125,"Costera",22
"A.cyclophora",0.193893472470083,682.256683437352,137,695,5,130,125,"Costera",61
"A.cyclophora",0.160656609864127,668.863810843818,137,695,5,130,125,"Costera",18
"A.cyclophora",0.190672738940134,661.556437376635,137,695,5,130,125,"Costera",37
"A.cyclophora",0.174751595038591,677.545335946527,137,695,5,130,125,"Costera",19
"A.cyclophora",0.181495781891728,679.282638173308,137,695,5,130,125,"Costera",16
"A.cyclophora",0.187732907562535,672.836434151321,137,695,5,130,125,"Costera",92
"A.cyclophora",0.163881065570752,680.671192093508,137,695,5,130,125,"Costera",14
"A.cyclophora",0.180711069231248,680.557061730395,137,695,5,130,125,"Costera",5
"A.cyclophora",0.181562005933253,665.362279112296,137,695,5,130,125,"Costera",76
"A.cyclophora",0.191330715153852,669.176419633079,137,695,5,130,125,"Costera",27
"A.cyclophora",0.186398325293846,687.224102843282,137,695,5,130,125,"Costera",53
"A.cyclophora",0.181468744857996,679.451420908831,137,695,5,130,125,"Costera",5
"A.cyclophora",0.175965134848095,682.266524797575,137,695,5,130,125,"Costera",58
"A.cyclophora",0.179031460593878,675.701792138184,137,695,5,130,125,"Costera",22
"A.cyclophora",0.190311001975153,688.921776328603,137,695,5,130,125,"Costera",22
"A.cyclophora",0.175306465942947,684.838443822956,137,695,5,130,125,"Costera",89
"A.cyclophora",0.179720771548127,677.503445178493,137,695,5,130,125,"Costera",4
"A.cyclophora",0.178843794871675,674.414023761365,137,695,5,130,125,"Costera",7
"A.cyclophora",0.163458293467693,651.585401086837,137,695,5,130,125,"Costera",53
"A.cyclophora",0.176159618556713,684.148235658998,137,695,5,130,125,"Costera",28
"A.cyclophora",0.195637915926046,674.16334693126,137,695,5,130,125,"Costera",26
"A.cyclophora",0.188387637236053,682.357667747179,137,695,5,130,125,"Costera",91
"A.cyclophora",0.172727029669957,680.13687931298,137,695,5,130,125,"Costera",18
"A.cyclophora",0.189461126582005,679.784482692826,137,695,5,130,125,"Costera",67
"A.cyclophora",0.19113080232656,685.125303474265,137,695,5,130,125,"Costera",67
"A.cyclophora",0.19221113761265,677.510165692366,137,695,5,130,125,"Costera",15
"A.cyclophora",0.18285647203182,679.924334824767,137,695,5,130,125,"Costera",23
"A.cyclophora",0.195363384423416,683.369287987258,137,695,5,130,125,"Costera",11
"A.cyclophora",0.175607254159436,684.284063586659,137,695,5,130,125,"Costera",64
"A.cyclophora",0.196986453462873,682.915432578664,137,695,5,130,125,"Costera",25
"A.cyclophora",0.167490700226444,679.261520294204,137,695,5,130,125,"Costera",28
"A.cyclophora",0.166324697582085,682.301923472677,137,695,5,130,125,"Costera",11
"A.cyclophora",0.16635776407433,682.863667098403,137,695,5,130,125,"Costera",87
"A.cyclophora",0.177665315691851,656.859746607927,137,695,5,130,125,"Costera",50
"A.cyclophora",0.173491555602038,679.328790498545,137,695,5,130,125,"Costera",81
"A.cyclophora",0.181061235301399,677.807743089376,137,695,5,130,125,"Costera",12
"A.cyclophora",0.186494797425269,677.91843536879,137,695,5,130,125,"Costera",26
"A.cyclophora",0.176047712823956,677.199197057807,137,695,5,130,125,"Costera",26
"A.cyclophora",0.205418604440231,688.266713180369,137,695,5,130,125,"Costera",88
"A.cyclophora",0.168913116419651,664.160550685698,137,695,5,130,125,"Costera",9
"A.cyclophora",0.17656403203585,685.979883316586,137,695,5,130,125,"Costera",63
"A.cyclophora",0.17301631176298,675.419124338076,137,695,5,130,125,"Costera",35
"A.cyclophora",0.176568238988571,668.092885295296,137,695,5,130,125,"Costera",12
"A.cyclophora",0.208117879283227,684.364463556895,137,695,5,130,125,"Costera",36
"A.cyclophora",0.172920814182344,659.390970149964,137,695,5,130,125,"Costera",20
"A.cyclophora",0.178388913794564,683.473092468057,137,695,5,130,125,"Costera",51
"A.cyclophora",0.194089307559568,670.889173477669,137,695,5,130,125,"Costera",22
"A.cyclophora",0.171243240991913,683.032066690313,137,695,5,130,125,"Costera",54
"A.cyclophora",0.177571098949443,666.368527508027,137,695,5,130,125,"Costera",61
"A.cyclophora",0.16615765992513,689.413163132414,137,695,5,130,125,"Costera",60
"A.cyclophora",0.17441890212982,671.812197627393,137,695,5,130,125,"Costera",81
"A.cyclophora",0.180924358393708,676.539485371468,137,695,5,130,125,"Costera",21
"A.cyclophora",0.173187030747871,669.813833495071,137,695,5,130,125,"Costera",47
"A.cyclophora",0.180511705223329,673.197833480386,137,695,5,130,125,"Costera",37
"A.cyclophora",0.169705770762356,678.968732571694,137,695,5,130,125,"Costera",77
"A.cyclophora",0.19867081699794,667.05662529151,137,695,5,130,125,"Costera",29
"A.cyclophora",0.178203333935171,680.289946322259,137,695,5,130,125,"Costera",12
"A.cyclophora",0.187963939492852,668.760490606344,137,695,5,130,125,"Costera",83
"A.cyclophora",0.183626871806882,674.184898267302,137,695,5,130,125,"Costera",28
"A.cyclophora",0.167569013951044,673.724672922622,137,695,5,130,125,"Costera",54
"A.cyclophora",0.182134937726423,678.701991209572,137,695,5,130,125,"Costera",11
"A.cyclophora",0.178133863284702,672.747939754645,137,695,5,130,125,"Costera",76
"A.cyclophora",0.183336183616862,677.283624366466,137,695,5,130,125,"Costera",59
"A.cyclophora",0.180564341470401,684.312100447692,137,695,5,130,125,"Costera",25
"A.cyclophora",0.193361325519863,671.666313726987,137,695,5,130,125,"Costera",19
"A.cyclophora",0.183899182541428,673.474067708965,137,695,5,130,125,"Costera",42
"A.cyclophora",0.174159615641091,678.911711232971,137,695,5,130,125,"Costera",65
"A.cyclophora",0.171885675029109,685.616361807127,137,695,5,130,125,"Costera",60
"A.cyclophora",0.172724853095272,673.850110337722,137,695,5,130,125,"Costera",7
"A.cyclophora",0.179206308843763,668.61634600353,137,695,5,130,125,"Costera",58
"A.cyclophora",0.182406458918548,666.201739535878,137,695,5,130,125,"Costera",48
"A.cyclophora",0.18409886179281,664.060253166246,137,695,5,130,125,"Costera",19
"A.cyclophora",0.160487629523902,683.03198725853,137,695,5,130,125,"Costera",18
"A.cyclophora",0.19130399369929,664.252320154884,137,695,5,130,125,"Costera",58
"A.cyclophora",0.178707482840358,674.016862613357,137,695,5,130,125,"Costera",78
"A.cyclophora",0.175150064484145,668.22815615736,137,695,5,130,125,"Costera",46
"A.cyclophora",0.191741372384655,666.570276733907,137,695,5,130,125,"Costera",40
"A.cyclophora",0.175201712236153,664.078390612288,137,695,5,130,125,"Costera",44
"A.cyclophora",0.188992146735692,692.179612976343,137,695,5,130,125,"Costera",81
"A.cyclophora",0.16754276017985,680.435246708554,137,695,5,130,125,"Costera",71
"A.cyclophora",0.181646235210413,667.098325751452,137,695,5,130,125,"Costera",69
"A.cyclophora",0.182813123696783,686.688340117576,137,695,5,130,125,"Costera",69
"A.cyclophora",0.174729362849753,687.319266739722,137,695,5,130,125,"Costera",35
"A.cyclophora",0.191474122835628,664.437643351621,137,695,5,130,125,"Costera",30
"A.cyclophora",0.168783059274571,688.95304805262,137,695,5,130,125,"Costera",8
"A.cyclophora",0.180385450648036,667.659531496225,137,695,5,130,125,"Costera",41
"A.cyclophora",0.181155737732612,683.783745633273,137,695,5,130,125,"Costera",76
"A.cyclophora",0.184560569069839,682.087484208477,137,695,5,130,125,"Costera",81
"A.cyclophora",0.176347121077888,682.736473909668,137,695,5,130,125,"Costera",58
"A.cyclophora",0.187525498383062,685.506579267307,137,695,5,130,125,"Costera",62
"A.cyclophora",0.196000577567914,671.852080531678,137,695,5,130,125,"Costera",46
"A.cyclophora",0.181666679182483,670.260817153869,137,695,5,130,125,"Costera",83
"A.cyclophora",0.187664732013145,688.317004035959,137,695,5,130,125,"Costera",25
"A.cyclophora",0.182815235038561,683.848556178035,137,695,5,130,125,"Costera",25
"A.cyclophora",0.185502220495524,671.483236210172,137,695,5,130,125,"Costera",58
"A.cyclophora",0.179956517976147,686.67510587154,137,695,5,130,125,"Costera",57
"A.cyclophora",0.181051452710775,681.741130922949,137,695,5,130,125,"Costera",21
"A.cyclophora",0.188912282872405,691.685100188369,137,695,5,130,125,"Costera",47
"A.cyclophora",0.164516445013983,685.918187892731,137,695,5,130,125,"Costera",21
"A.cyclophora",0.174243650924936,682.764883668452,137,695,5,130,125,"Costera",29
"A.cyclophora",0.191175429509001,687.139883088755,137,695,5,130,125,"Costera",23
"A.cyclophora",0.188793797686509,680.118355897505,137,695,5,130,125,"Costera",18
"A.cyclophora",0.165081493077228,669.434887661818,137,695,5,130,125,"Costera",6
"A.cyclophora",0.18251228218903,674.439436679858,137,695,5,130,125,"Costera",22
"A.cyclophora",0.174606186728238,677.083096192304,137,695,5,130,125,"Costera",75
"A.cyclophora",0.178104572762067,667.849848799992,137,695,5,130,125,"Costera",51
"A.cyclophora",0.164452899529252,684.004156809491,137,695,5,130,125,"Costera",17
"A.cyclophora",0.187421414158724,667.514413649975,137,695,5,130,125,"Costera",30
"A.cyclophora",0.184154913004377,684.543800875023,137,695,5,130,125,"Costera",23
"A.cyclophora",0.176482267819058,677.045175090969,137,695,5,130,125,"Costera",76
"A.cyclophora",0.176896325725334,678.094188509615,137,695,5,130,125,"Costera",17
"A.cyclophora",0.174988329251778,659.755696592893,137,695,5,130,125,"Costera",87
"A.cyclophora",0.167895816065405,676.928427654685,137,695,5,130,125,"Costera",7
"A.cyclophora",0.176828798247533,671.206234867556,137,695,5,130,125,"Costera",25
"A.cyclophora",0.190271803559776,676.327572513271,137,695,5,130,125,"Costera",25
"A.cyclophora",0.189782973050128,675.444053651333,137,695,5,130,125,"Costera",86
"A.cyclophora",0.187499642171299,688.67174692988,137,695,5,130,125,"Costera",15
"A.cyclophora",0.175851603887172,677.454849166989,137,695,5,130,125,"Costera",78
